Hist,count
277fe,1
2777f,1
cbcc,1
27111,1
26fff,1
2a5ff,1
26d72,1
26781,1
265ff,1
cf02,1
26210,1
25ff7,1
25f5f,1
cf07,1
25efd,1
2bf9e,1
9ee2,1
2c4fb,1
2c4d6,1
2c495,1
2c0f0,1
2bfff,1
2bff6,1
a5ff,1
2bfe1,1
2cfff,1
2bf75,1
2bf70,1
2bf43,1
2be35,1
2bd33,1
2bd2f,1
2bd0e,1
a7fd,1
a7fe,1
2d8aa,1
2dff3,1
2dfc1,1
2df9e,1
2deab,1
2dcbf,1
2dbf8,1
2db7d,1
2db6f,1
99e3,1
2bcd0,1
2d7fe,1
2d7e3,1
2d72f,1
2d6fe,1
2d68f,1
2d4bd,1
2d483,1
2d1fe,1
2d184,1
af70,1
2abdf,1
2ab81,1
aaf2,1
2aafd,1
2aae0,1
ae86,1
2aad9,1
2aad5,1
2aabd,1
2abfe,1
afff,1
b07b,1
2aaa9,1
2aa98,1
2aa97,1
2aa5f,1
2a9bd,1
2a781,1
2a6f7,1
2afbf,1
2b97b,1
2b7e7,1
2b7be,1
aa71,1
2b6ad,1
2b36b,1
2b1ff,1
2affd,1
2aff8,1
36e5f,1
2af95,1
2af34,1
2af2a,1
2ae95,1
2ae49,1
2ae04,1
2adef,1
2abff,1
